Country_Code,Country_Name,Year,Production_KTOE,Production_BOPD
HKG,Hong Kong,2008,0.0,0
HKG,Hong Kong,2009,0.0,0
HKG,Hong Kong,2010,0.0,0
HKG,Hong Kong,2011,0.0,0
HKG,Hong Kong,2012,0.0,0
HKG,Hong Kong,2013,0.0,0
HKG,Hong Kong,2014,0.0,0
HKG,Hong Kong,2015,0.0,0
HKG,Hong Kong,2016,0.0,0
HKG,Hong Kong,2017,0.0,0
HND,Honduras,1990,0.0,0
HND,Honduras,1991,0.0,0
HND,Honduras,1992,0.0,0
HND,Honduras,1993,0.0,0
HND,Honduras,1994,0.0,0
HND,Honduras,1995,0.0,0
HND,Honduras,1996,0.0,0
HND,Honduras,1997,0.0,0
HND,Honduras,1998,0.0,0
HND,Honduras,1999,0.0,0
HND,Honduras,2000,0.0,0
HND,Honduras,2001,0.0,0
HND,Honduras,2002,0.0,0
HND,Honduras,2003,0.0,0
HND,Honduras,2004,0.0,0
HND,Honduras,2005,0.0,0
HND,Honduras,2006,0.0,0
HND,Honduras,2007,0.0,0
HND,Honduras,2008,0.0,0
HND,Honduras,2009,0.0,0
HND,Honduras,2010,0.0,0
HND,Honduras,2011,0.0,0
HND,Honduras,2012,0.0,0
HND,Honduras,2013,0.0,0
HND,Honduras,2014,0.0,0
HND,Honduras,2015,0.0,0
HND,Honduras,2016,0.0,0
HND,Honduras,2017,0.0,0
HRV,Croatia,1990,2528.73,50069
HRV,Croatia,1991,2204.66,43652
HRV,Croatia,1992,1941.36,38439
HRV,Croatia,1993,1919.08,37998
HRV,Croatia,1994,1597.04,31621
HRV,Croatia,1995,1519.06,30077
HRV,Croatia,1996,1487.67,29456
HRV,Croatia,1997,1552.48,30739
HRV,Croatia,1998,1609.19,31862
HRV,Croatia,1999,1190.94,23581
HRV,Croatia,2000,1127.14,22317
HRV,Croatia,2001,1055.24,20894
HRV,Croatia,2002,1027.9,20352
HRV,Croatia,2003,971.19,19230
HRV,Croatia,2004,901.31,17846
HRV,Croatia,2005,840.55,16643
HRV,Croatia,2006,817.25,16182
HRV,Croatia,2007,777.76,15400
HRV,Croatia,2008,726.11,14377
HRV,Croatia,2009,678.66,13437
HRV,Croatia,2010,626.77,12410
HRV,Croatia,2011,590.14,11685
HRV,Croatia,2012,558.6,11060
HRV,Croatia,2013,545.37,10798
HRV,Croatia,2014,550.46,10899
HRV,Croatia,2015,629.82,12470
HRV,Croatia,2016,695.96,13780
HRV,Croatia,2017,701.05,13881
HTI,Haiti,1990,0.0,0
HTI,Haiti,1991,0.0,0
HTI,Haiti,1992,0.0,0
HTI,Haiti,1993,0.0,0
HTI,Haiti,1994,0.0,0
HTI,Haiti,1995,0.0,0
HTI,Haiti,1996,0.0,0
HTI,Haiti,1997,0.0,0
HTI,Haiti,1998,0.0,0
HTI,Haiti,1999,0.0,0
HTI,Haiti,2000,0.0,0
HTI,Haiti,2001,0.0,0
HTI,Haiti,2002,0.0,0
HTI,Haiti,2003,0.0,0
HTI,Haiti,2004,0.0,0
HTI,Haiti,2005,0.0,0
HTI,Haiti,2006,0.0,0
HTI,Haiti,2007,0.0,0
HTI,Haiti,2008,0.0,0
HTI,Haiti,2009,0.0,0
HTI,Haiti,2010,0.0,0
HTI,Haiti,2011,0.0,0
HTI,Haiti,2012,0.0,0
HTI,Haiti,2013,0.0,0
HTI,Haiti,2014,0.0,0
HTI,Haiti,2015,0.0,0
HTI,Haiti,2016,0.0,0
HTI,Haiti,2017,0.0,0
HUN,Hungary,1990,1875.66,37138
HUN,Hungary,1991,1803.18,35703
HUN,Hungary,1992,1732.66,34307
HUN,Hungary,1993,1619.71,32070
HUN,Hungary,1994,1542.35,30539
HUN,Hungary,1995,1633.42,32342
HUN,Hungary,1996,1446.38,28638
HUN,Hungary,1997,1331.8,26370
HUN,Hungary,1998,1233.88,24431
HUN,Hungary,1999,1217.23,24101
HUN,Hungary,2000,1134.16,22456
HUN,Hungary,2001,1063.27,21053
HUN,Hungary,2002,1048.3,20756
HUN,Hungary,2003,1113.2,22041
HUN,Hungary,2004,1057.24,20933
HUN,Hungary,2005,930.61,18426
HUN,Hungary,2006,884.56,17514
HUN,Hungary,2007,837.3,16579
HUN,Hungary,2008,809.88,16036
HUN,Hungary,2009,789.72,15636
HUN,Hungary,2010,732.81,14510
HUN,Hungary,2011,657.93,13027
HUN,Hungary,2012,647.95,12829
HUN,Hungary,2013,598.03,11841
HUN,Hungary,2014,583.05,11544
HUN,Hungary,2015,621.99,12315
HUN,Hungary,2016,710.84,14075
HUN,Hungary,2017,724.82,14351
IDN,Indonesia,1990,72121.95,1428015
IDN,Indonesia,1991,78699.52,1558250
IDN,Indonesia,1992,74494.16,1474984
IDN,Indonesia,1993,75466.27,1494232
IDN,Indonesia,1994,79638.01,1576833
IDN,Indonesia,1995,79441.34,1572939
IDN,Indonesia,1996,78896.18,1562144
IDN,Indonesia,1997,78291.92,1550180
IDN,Indonesia,1998,77146.58,1527502
IDN,Indonesia,1999,74340.29,1471938
IDN,Indonesia,2000,70247.01,1390891
IDN,Indonesia,2001,66458.41,1315877
IDN,Indonesia,2002,61799.6,1223632
IDN,Indonesia,2003,56649.63,1121663
IDN,Indonesia,2004,53321.62,1055768
IDN,Indonesia,2005,52428.98,1038094
IDN,Indonesia,2006,49622.69,982529
IDN,Indonesia,2007,47074.2,932069
IDN,Indonesia,2008,48292.91,956200
IDN,Indonesia,2009,46754.24,925734
IDN,Indonesia,2010,46574.9,922183
IDN,Indonesia,2011,44532.84,881750
IDN,Indonesia,2012,42624.28,843961
IDN,Indonesia,2013,40702.47,805909
IDN,Indonesia,2014,38968.15,771569
IDN,Indonesia,2015,38776.58,767776
IDN,Indonesia,2016,41188.52,815533
IDN,Indonesia,2017,39701.82,786096
IND,India,1990,33747.39,668198
IND,India,1991,31013.54,614068
IND,India,1992,27542.84,545348
IND,India,1993,27620.51,546886
IND,India,1994,32948.18,652374
IND,India,1995,35941.62,711644
IND,India,1996,33623.72,665750
IND,India,1997,34602.8,685135
IND,India,1998,33442.83,662168
IND,India,1999,33214.93,657656
IND,India,2000,33139.3,656158
IND,India,2001,32736.63,648185
IND,India,2002,33768.85,668623
IND,India,2003,34107.13,675321
IND,India,2004,34728.5,687624
IND,India,2005,32898.11,651383
IND,India,2006,34735.66,687766
IND,India,2007,34868.52,690397
IND,India,2008,34245.1,678053
IND,India,2009,34431.1,681736
IND,India,2010,38512.96,762557
IND,India,2011,38927.89,770772
IND,India,2012,38694.88,766159
IND,India,2013,38619.25,764661
IND,India,2014,38285.06,758044
IND,India,2015,37754.64,747542
IND,India,2016,36801.12,728662
IND,India,2017,36751.04,727671
IRL,Ireland,1990,0.0,0
IRL,Ireland,1991,0.0,0
IRL,Ireland,1992,0.0,0
IRL,Ireland,1993,0.0,0
IRL,Ireland,1994,0.0,0
IRL,Ireland,1995,0.0,0
IRL,Ireland,1996,0.0,0
IRL,Ireland,1997,0.0,0
IRL,Ireland,1998,0.0,0
IRL,Ireland,1999,0.0,0
IRL,Ireland,2000,0.0,0
IRL,Ireland,2001,0.0,0
IRL,Ireland,2002,0.0,0
IRL,Ireland,2003,0.0,0
IRL,Ireland,2004,0.0,0
IRL,Ireland,2005,0.0,0
IRL,Ireland,2006,0.0,0
IRL,Ireland,2007,0.0,0
IRL,Ireland,2008,0.0,0
IRL,Ireland,2009,0.0,0
IRL,Ireland,2010,0.0,0
IRL,Ireland,2011,0.0,0
IRL,Ireland,2012,0.0,0
IRL,Ireland,2013,0.0,0
IRL,Ireland,2014,0.0,0
IRL,Ireland,2015,0.0,0
IRL,Ireland,2016,0.0,0
IRL,Ireland,2017,0.0,0
IRN,Iran,1990,165283.97,3272623
IRN,Iran,1991,172606.42,3417607
IRN,Iran,1992,186876.33,3700151
IRN,Iran,1993,197799.88,3916438
IRN,Iran,1994,195681.41,3874492
IRN,Iran,1995,198716.97,3934596
IRN,Iran,1996,196471.12,3890128
IRN,Iran,1997,194668.53,3854437
IRN,Iran,1998,195529.58,3871486
IRN,Iran,1999,189051.87,3743227
IRN,Iran,2000,196876.68,3898158
IRN,Iran,2001,187533.58,3713165
IRN,Iran,2002,184042.52,3644042
IRN,Iran,2003,201550.78,3990705
IRN,Iran,2004,202767.45,4014796
IRN,Iran,2005,212148.26,4200536
IRN,Iran,2006,214025.24,4237700
IRN,Iran,2007,216491.19,4286526
IRN,Iran,2008,212484.52,4207193
IRN,Iran,2009,199551.53,3951120
IRN,Iran,2010,200317.8,3966292
IRN,Iran,2011,198340.97,3927151
IRN,Iran,2012,144852.24,2868074
IRN,Iran,2013,143308.47,2837508
IRN,Iran,2014,142385.27,2819228
IRN,Iran,2015,142086.7,2813317
IRN,Iran,2016,190763.77,3777123
IRN,Iran,2017,204028.96,4039773
IRQ,Iraq,1990,106170.1,2102168
IRQ,Iraq,1991,17758.27,351614
IRQ,Iraq,1992,26444.57,523602
IRQ,Iraq,1993,33141.14,656195
IRQ,Iraq,1994,37624.95,744974
IRQ,Iraq,1995,37032.63,733246
IRQ,Iraq,1996,37209.61,736750
IRQ,Iraq,1997,75569.07,1496268
IRQ,Iraq,1998,109430.4,2166722
IRQ,Iraq,1999,128237.25,2539098
IRQ,Iraq,2000,131614.18,2605961
IRQ,Iraq,2001,130468.42,2583275
IRQ,Iraq,2002,112364.37,2224815
IRQ,Iraq,2003,78361.87,1551565
IRQ,Iraq,2004,102709.29,2033644
IRQ,Iraq,2005,94832.18,1877677
IRQ,Iraq,2006,98617.28,1952622
IRQ,Iraq,2007,102606.99,2031618
IRQ,Iraq,2008,114106.54,2259309
IRQ,Iraq,2009,118062.48,2337637
IRQ,Iraq,2010,118539.2,2347076
IRQ,Iraq,2011,133578.34,2644851
IRQ,Iraq,2012,148234.87,2935050
IRQ,Iraq,2013,149705.95,2964178
IRQ,Iraq,2014,156422.97,3097175
IRQ,Iraq,2015,175842.6,3481683
IRQ,Iraq,2016,225406.99,4463058
IRQ,Iraq,2017,228213.08,4518619
ISL,Iceland,1990,0.0,0
ISL,Iceland,1991,0.0,0
ISL,Iceland,1992,0.0,0
ISL,Iceland,1993,0.0,0
ISL,Iceland,1994,0.0,0
ISL,Iceland,1995,0.0,0
ISL,Iceland,1996,0.0,0
ISL,Iceland,1997,0.0,0
ISL,Iceland,1998,0.0,0
ISL,Iceland,1999,0.0,0
ISL,Iceland,2000,0.0,0
ISL,Iceland,2001,0.0,0
ISL,Iceland,2002,0.0,0
ISL,Iceland,2003,0.0,0
ISL,Iceland,2004,0.0,0
ISL,Iceland,2005,0.0,0
ISL,Iceland,2006,0.0,0
ISL,Iceland,2007,0.0,0
ISL,Iceland,2008,0.0,0
ISL,Iceland,2009,0.0,0
ISL,Iceland,2010,0.0,0
ISL,Iceland,2011,0.0,0
ISL,Iceland,2012,0.0,0
ISL,Iceland,2013,0.0,0
ISL,Iceland,2014,0.0,0
ISL,Iceland,2015,0.0,0
ISL,Iceland,2016,0.0,0
ISL,Iceland,2017,0.0,0
ISR,Israel,1990,13.21,262
ISR,Israel,1991,11.18,221
ISR,Israel,1992,9.14,181
ISR,Israel,1993,8.13,161
ISR,Israel,1994,4.06,80
ISR,Israel,1995,7.11,141
ISR,Israel,1996,4.06,80
ISR,Israel,1997,0.0,0
ISR,Israel,1998,5.08,101
ISR,Israel,1999,4.06,80
ISR,Israel,2000,4.06,80
ISR,Israel,2001,4.06,80
ISR,Israel,2002,5.08,101
ISR,Israel,2003,3.05,60
ISR,Israel,2004,2.03,40
ISR,Israel,2005,2.03,40
ISR,Israel,2006,7.11,141
ISR,Israel,2007,4.06,80
ISR,Israel,2008,6.1,121
ISR,Israel,2009,6.1,121
ISR,Israel,2010,4.06,80
ISR,Israel,2011,20.32,402
ISR,Israel,2012,12.19,241
ISR,Israel,2013,64.01,1267
ISR,Israel,2014,83.31,1650
ISR,Israel,2015,77.22,1529
ISR,Israel,2016,116.84,2313
ISR,Israel,2017,116.84,2313
ITA,Italy,1990,4408.99,87298
ITA,Italy,1991,4091.69,81015
ITA,Italy,1992,4254.24,84234
ITA,Italy,1993,4388.16,86886
ITA,Italy,1994,4632.27,91719
ITA,Italy,1995,5207.0,103099
ITA,Italy,1996,5428.96,107493
ITA,Italy,1997,5924.87,117312
ITA,Italy,1998,5598.93,110859
ITA,Italy,1999,4997.04,98941
ITA,Italy,2000,4554.13,90172
ITA,Italy,2001,4065.22,80491
ITA,Italy,2002,5536.06,109614
ITA,Italy,2003,5571.06,110307
ITA,Italy,2004,5446.04,107832
ITA,Italy,2005,6109.83,120975
ITA,Italy,2006,5767.9,114204
ITA,Italy,2007,5858.88,116006
ITA,Italy,2008,5219.0,103336
ITA,Italy,2009,4550.13,90093
ITA,Italy,2010,5079.03,100565
ITA,Italy,2011,5282.99,104603
ITA,Italy,2012,5395.97,106840
ITA,Italy,2013,5500.95,108919
ITA,Italy,2014,5763.9,114125
ITA,Italy,2015,5470.0,108306
ITA,Italy,2016,3746.0,74171
ITA,Italy,2017,4098.0,81140
JAM,Jamaica,1990,0.0,0
JAM,Jamaica,1991,0.0,0
JAM,Jamaica,1992,0.0,0
JAM,Jamaica,1993,0.0,0
JAM,Jamaica,1994,0.0,0
JAM,Jamaica,1995,0.0,0
JAM,Jamaica,1996,0.0,0
JAM,Jamaica,1997,0.0,0
JAM,Jamaica,1998,0.0,0
JAM,Jamaica,1999,0.0,0
JAM,Jamaica,2000,0.0,0
JAM,Jamaica,2001,0.0,0
JAM,Jamaica,2002,0.0,0
JAM,Jamaica,2003,0.0,0
JAM,Jamaica,2004,0.0,0
JAM,Jamaica,2005,0.0,0
JAM,Jamaica,2006,0.0,0
JAM,Jamaica,2007,0.0,0
JAM,Jamaica,2008,0.0,0
JAM,Jamaica,2009,0.0,0
JAM,Jamaica,2010,0.0,0
JAM,Jamaica,2011,0.0,0
JAM,Jamaica,2012,0.0,0
JAM,Jamaica,2013,0.0,0
JAM,Jamaica,2014,0.0,0
JAM,Jamaica,2015,0.0,0
JAM,Jamaica,2016,0.0,0
JAM,Jamaica,2017,0.0,0
JOR,Jordan,1990,0.0,0
JOR,Jordan,1991,0.0,0
JOR,Jordan,1992,3.06,61
JOR,Jordan,1993,1.02,20
JOR,Jordan,1994,1.02,20
JOR,Jordan,1995,1.02,20
JOR,Jordan,1996,2.04,40
JOR,Jordan,1997,2.04,40
JOR,Jordan,1998,2.04,40
JOR,Jordan,1999,2.04,40
JOR,Jordan,2000,2.04,40
JOR,Jordan,2001,2.04,40
JOR,Jordan,2002,1.02,20
JOR,Jordan,2003,1.02,20
JOR,Jordan,2004,1.02,20
JOR,Jordan,2005,1.02,20
JOR,Jordan,2006,1.02,20
JOR,Jordan,2007,1.02,20
JOR,Jordan,2008,2.04,40
JOR,Jordan,2009,1.02,20
JOR,Jordan,2010,1.02,20
JOR,Jordan,2011,1.02,20
JOR,Jordan,2012,1.02,20
JOR,Jordan,2013,1.02,20
JOR,Jordan,2014,1.02,20
JOR,Jordan,2015,0.0,0
JOR,Jordan,2016,0.0,0
JOR,Jordan,2017,0.0,0
JPN,Japan,1990,365.25,7232
JPN,Japan,1991,578.79,11460
JPN,Japan,1992,622.47,12325
JPN,Japan,1993,571.1,11308
JPN,Japan,1994,541.48,10721
JPN,Japan,1995,540.36,10699
JPN,Japan,1996,522.09,10337
JPN,Japan,1997,498.7,9874
JPN,Japan,1998,431.4,8542
JPN,Japan,1999,370.55,7337
JPN,Japan,2000,334.73,6628
JPN,Japan,2001,289.61,5734
JPN,Japan,2002,255.36,5056
JPN,Japan,2003,297.75,5895
JPN,Japan,2004,296.36,5868
JPN,Japan,2005,320.62,6348
JPN,Japan,2006,284.17,5627
JPN,Japan,2007,289.4,5730
JPN,Japan,2008,294.64,5834
JPN,Japan,2009,268.2,5310
JPN,Japan,2010,253.15,5012
JPN,Japan,2011,246.02,4871
JPN,Japan,2012,242.79,4807
JPN,Japan,2013,227.12,4497
JPN,Japan,2014,225.28,4461
JPN,Japan,2015,206.11,4081
JPN,Japan,2016,188.06,3724
JPN,Japan,2017,182.02,3604
KAZ,Kazakhstan,1990,26452.12,523752
KAZ,Kazakhstan,1991,27253.42,539618
KAZ,Kazakhstan,1992,26470.92,524124
KAZ,Kazakhstan,1993,23525.94,465814
KAZ,Kazakhstan,1994,20713.47,410127
KAZ,Kazakhstan,1995,21113.79,418053
KAZ,Kazakhstan,1996,23449.71,464304
KAZ,Kazakhstan,1997,26337.05,521474
KAZ,Kazakhstan,1998,26497.14,524643
KAZ,Kazakhstan,1999,30808.62,610011
KAZ,Kazakhstan,2000,36104.29,714865
KAZ,Kazakhstan,2001,40971.76,811241
KAZ,Kazakhstan,2002,48330.15,956937
KAZ,Kazakhstan,2003,52623.15,1041938
KAZ,Kazakhstan,2004,60911.46,1206047
KAZ,Kazakhstan,2005,63022.12,1247838
KAZ,Kazakhstan,2006,67187.06,1330304
KAZ,Kazakhstan,2007,68811.62,1362470
KAZ,Kazakhstan,2008,72428.15,1434077
KAZ,Kazakhstan,2009,78349.95,1551329
KAZ,Kazakhstan,2010,81585.32,1615389
KAZ,Kazakhstan,2011,81971.31,1623032
KAZ,Kazakhstan,2012,81165.43,1607076
KAZ,Kazakhstan,2013,83756.08,1658370
KAZ,Kazakhstan,2014,82771.94,1638884
KAZ,Kazakhstan,2015,81369.98,1611126
KAZ,Kazakhstan,2016,79910.67,1582231
KAZ,Kazakhstan,2017,74687.89,1478820
KEN,Kenya,1990,0.0,0
KEN,Kenya,1991,0.0,0
KEN,Kenya,1992,0.0,0
KEN,Kenya,1993,0.0,0
KEN,Kenya,1994,0.0,0
KEN,Kenya,1995,0.0,0
KEN,Kenya,1996,0.0,0
KEN,Kenya,1997,0.0,0
KEN,Kenya,1998,0.0,0
KEN,Kenya,1999,0.0,0
KEN,Kenya,2000,0.0,0
KEN,Kenya,2001,0.0,0
KEN,Kenya,2002,0.0,0
KEN,Kenya,2003,0.0,0
KEN,Kenya,2004,0.0,0
KEN,Kenya,2005,0.0,0
KEN,Kenya,2006,0.0,0
KEN,Kenya,2007,0.0,0
KEN,Kenya,2008,0.0,0
KEN,Kenya,2009,0.0,0
KEN,Kenya,2010,0.0,0
KEN,Kenya,2011,0.0,0
KEN,Kenya,2012,0.0,0
KEN,Kenya,2013,0.0,0
KEN,Kenya,2014,0.0,0
KEN,Kenya,2015,0.0,0
KEN,Kenya,2016,0.0,0
KEN,Kenya,2017,0.0,0
KGZ,Kyrgyzstan,1990,158.79,3144
KGZ,Kyrgyzstan,1991,143.71,2845
KGZ,Kyrgyzstan,1992,113.56,2248
KGZ,Kyrgyzstan,1993,88.44,1751
KGZ,Kyrgyzstan,1994,88.44,1751
KGZ,Kyrgyzstan,1995,89.44,1771
KGZ,Kyrgyzstan,1996,84.42,1672
KGZ,Kyrgyzstan,1997,85.42,1691
KGZ,Kyrgyzstan,1998,78.39,1552
KGZ,Kyrgyzstan,1999,77.38,1532
KGZ,Kyrgyzstan,2000,77.38,1532
KGZ,Kyrgyzstan,2001,76.38,1512
KGZ,Kyrgyzstan,2002,76.38,1512
KGZ,Kyrgyzstan,2003,70.35,1393
KGZ,Kyrgyzstan,2004,74.37,1473
KGZ,Kyrgyzstan,2005,78.39,1552
KGZ,Kyrgyzstan,2006,71.35,1413
KGZ,Kyrgyzstan,2007,69.34,1373
KGZ,Kyrgyzstan,2008,71.35,1413
KGZ,Kyrgyzstan,2009,77.38,1532
KGZ,Kyrgyzstan,2010,83.41,1652
KGZ,Kyrgyzstan,2011,77.38,1532
KGZ,Kyrgyzstan,2012,79.39,1572
KGZ,Kyrgyzstan,2013,84.42,1672
KGZ,Kyrgyzstan,2014,82.41,1632
KGZ,Kyrgyzstan,2015,107.53,2129
KGZ,Kyrgyzstan,2016,145.72,2885
KGZ,Kyrgyzstan,2017,145.72,2885
KHM,Cambodia,1995,0.0,0
KHM,Cambodia,1996,0.0,0
KHM,Cambodia,1997,0.0,0
KHM,Cambodia,1998,0.0,0
KHM,Cambodia,1999,0.0,0
KHM,Cambodia,2000,0.0,0
KHM,Cambodia,2001,0.0,0
KHM,Cambodia,2002,0.0,0
KHM,Cambodia,2003,0.0,0
KHM,Cambodia,2004,0.0,0
KHM,Cambodia,2005,0.0,0
KHM,Cambodia,2006,0.0,0
KHM,Cambodia,2007,0.0,0
KHM,Cambodia,2008,0.0,0
KHM,Cambodia,2009,0.0,0
KHM,Cambodia,2010,0.0,0
KHM,Cambodia,2011,0.0,0
KHM,Cambodia,2012,0.0,0
KHM,Cambodia,2013,0.0,0
KHM,Cambodia,2014,0.0,0
KHM,Cambodia,2015,0.0,0
KHM,Cambodia,2016,0.0,0
KHM,Cambodia,2017,0.0,0
KOR,South Korea,1990,0.0,0
KOR,South Korea,1991,0.0,0
KOR,South Korea,1992,0.0,0
KOR,South Korea,1993,0.0,0
KOR,South Korea,1994,0.0,0
KOR,South Korea,1995,0.0,0
KOR,South Korea,1996,0.0,0
KOR,South Korea,1997,0.0,0
KOR,South Korea,1998,0.0,0
KOR,South Korea,1999,0.0,0
KOR,South Korea,2000,0.0,0
KOR,South Korea,2001,0.0,0
KOR,South Korea,2002,0.0,0
KOR,South Korea,2003,0.0,0
KOR,South Korea,2004,0.0,0
KOR,South Korea,2005,55.07,1090
KOR,South Korea,2006,45.89,909
KOR,South Korea,2007,31.62,626
KOR,South Korea,2008,21.42,424
KOR,South Korea,2009,42.84,848
KOR,South Korea,2010,54.05,1070
KOR,South Korea,2011,39.78,788
KOR,South Korea,2012,36.72,727
KOR,South Korea,2013,39.78,788
KOR,South Korea,2014,27.54,545
KOR,South Korea,2015,16.32,323
KOR,South Korea,2016,15.3,303
KOR,South Korea,2017,30.6,606
KWT,Kuwait,1990,44873.79,888501
KWT,Kuwait,1991,9285.25,183848
KWT,Kuwait,1992,54676.18,1082588
KWT,Kuwait,1993,96872.81,1918082
KWT,Kuwait,1994,103351.86,2046367
KWT,Kuwait,1995,103352.87,2046387
KWT,Kuwait,1996,103582.49,2050933
KWT,Kuwait,1997,103374.21,2046809
KWT,Kuwait,1998,105663.26,2092133
KWT,Kuwait,1999,96455.23,1909814
KWT,Kuwait,2000,102491.3,2029328
KWT,Kuwait,2001,100283.53,1985614
KWT,Kuwait,2002,89922.33,1780462
KWT,Kuwait,2003,108553.79,2149365
KWT,Kuwait,2004,118202.77,2340415
KWT,Kuwait,2005,132542.63,2624344
KWT,Kuwait,2006,136207.35,2696906
KWT,Kuwait,2007,132603.59,2625551
KWT,Kuwait,2008,138207.86,2736516
KWT,Kuwait,2009,116485.72,2306417
KWT,Kuwait,2010,119087.71,2357937
KWT,Kuwait,2011,136937.86,2711370
KWT,Kuwait,2012,153734.41,3043941
KWT,Kuwait,2013,150480.16,2979507
KWT,Kuwait,2014,147644.49,2923361
KWT,Kuwait,2015,147238.09,2915314
KWT,Kuwait,2016,152154.53,3012660
KWT,Kuwait,2017,142816.45,2827766
LBN,Lebanon,1990,0.0,0
LBN,Lebanon,1991,0.0,0
LBN,Lebanon,1992,0.0,0
LBN,Lebanon,1993,0.0,0
LBN,Lebanon,1994,0.0,0
LBN,Lebanon,1995,0.0,0
LBN,Lebanon,1996,0.0,0
LBN,Lebanon,1997,0.0,0
LBN,Lebanon,1998,0.0,0
LBN,Lebanon,1999,0.0,0
LBN,Lebanon,2000,0.0,0
LBN,Lebanon,2001,0.0,0
LBN,Lebanon,2002,0.0,0
LBN,Lebanon,2003,0.0,0
LBN,Lebanon,2004,0.0,0
LBN,Lebanon,2005,0.0,0
LBN,Lebanon,2006,0.0,0
LBN,Lebanon,2007,0.0,0
LBN,Lebanon,2008,0.0,0
LBN,Lebanon,2009,0.0,0
LBN,Lebanon,2010,0.0,0
LBN,Lebanon,2011,0.0,0
LBN,Lebanon,2012,0.0,0
LBN,Lebanon,2013,0.0,0
LBN,Lebanon,2014,0.0,0
LBN,Lebanon,2015,0.0,0
LBN,Lebanon,2016,0.0,0
LBN,Lebanon,2017,0.0,0
LBY,Libya,1990,66711.19,1320882
LBY,Libya,1991,74772.03,1480486
LBY,Libya,1992,70982.44,1405452
LBY,Libya,1993,67304.79,1332635
LBY,Libya,1994,67996.98,1346340
LBY,Libya,1995,69186.23,1369887
LBY,Libya,1996,69125.64,1368688
LBY,Libya,1997,69023.97,1366675
LBY,Libya,1998,71658.2,1418832
LBY,Libya,1999,63654.87,1260366
LBY,Libya,2000,66804.65,1322732
LBY,Libya,2001,65449.02,1295891
LBY,Libya,2002,65079.3,1288570
LBY,Libya,2003,70816.07,1402158
LBY,Libya,2004,80113.4,1586245
LBY,Libya,2005,83730.46,1657863
LBY,Libya,2006,87090.77,1724397
LBY,Libya,2007,88580.93,1753902
LBY,Libya,2008,87199.63,1726553
LBY,Libya,2009,80275.67,1589458
LBY,Libya,2010,83459.34,1652495
LBY,Libya,2011,24197.93,479119
LBY,Libya,2012,71902.62,1423672
LBY,Libya,2013,49398.2,978084
LBY,Libya,2014,23736.81,469989
LBY,Libya,2015,19861.98,393267
LBY,Libya,2016,18684.02,369944
LBY,Libya,2017,39518.56,782467
LKA,Sri Lanka,1990,0.0,0
LKA,Sri Lanka,1991,0.0,0
LKA,Sri Lanka,1992,0.0,0
LKA,Sri Lanka,1993,0.0,0
LKA,Sri Lanka,1994,0.0,0
LKA,Sri Lanka,1995,0.0,0
LKA,Sri Lanka,1996,0.0,0
LKA,Sri Lanka,1997,0.0,0
LKA,Sri Lanka,1998,0.0,0
LKA,Sri Lanka,1999,0.0,0
LKA,Sri Lanka,2000,0.0,0
LKA,Sri Lanka,2001,0.0,0
LKA,Sri Lanka,2002,0.0,0
LKA,Sri Lanka,2003,0.0,0
LKA,Sri Lanka,2004,0.0,0
LKA,Sri Lanka,2005,0.0,0
LKA,Sri Lanka,2006,0.0,0
LKA,Sri Lanka,2007,0.0,0
LKA,Sri Lanka,2008,0.0,0
LKA,Sri Lanka,2009,0.0,0
LKA,Sri Lanka,2010,0.0,0
LKA,Sri Lanka,2011,0.0,0
LKA,Sri Lanka,2012,0.0,0
LKA,Sri Lanka,2013,0.0,0
LKA,Sri Lanka,2014,0.0,0
LKA,Sri Lanka,2015,0.0,0
LKA,Sri Lanka,2016,0.0,0
LKA,Sri Lanka,2017,0.0,0
LTU,Lithuania,1990,12.0,238
LTU,Lithuania,1991,33.59,665
LTU,Lithuania,1992,64.13,1270
LTU,Lithuania,1993,74.31,1471
LTU,Lithuania,1994,94.67,1874
LTU,Lithuania,1995,128.13,2537
LTU,Lithuania,1996,155.16,3072
LTU,Lithuania,1997,211.96,4197
LTU,Lithuania,1998,276.95,5484
LTU,Lithuania,1999,231.96,4593
LTU,Lithuania,2000,315.94,6256
LTU,Lithuania,2001,479.68,9498
LTU,Lithuania,2002,442.0,8752
LTU,Lithuania,2003,389.04,7703
LTU,Lithuania,2004,307.57,6090
LTU,Lithuania,2005,219.98,4356
LTU,Lithuania,2006,184.34,3650
LTU,Lithuania,2007,157.35,3116
LTU,Lithuania,2008,130.79,2590
LTU,Lithuania,2009,117.5,2326
LTU,Lithuania,2010,117.5,2326
LTU,Lithuania,2011,116.48,2306
LTU,Lithuania,2012,104.22,2064
LTU,Lithuania,2013,87.87,1740
LTU,Lithuania,2014,83.79,1659
LTU,Lithuania,2015,75.13,1488
LTU,Lithuania,2016,64.69,1281
LTU,Lithuania,2017,56.6,1121
LUX,Luxembourg,1990,0.0,0
LUX,Luxembourg,1991,0.0,0
LUX,Luxembourg,1992,0.0,0
LUX,Luxembourg,1993,0.0,0
LUX,Luxembourg,1994,0.0,0
LUX,Luxembourg,1995,0.0,0
LUX,Luxembourg,1996,0.0,0
LUX,Luxembourg,1997,0.0,0
LUX,Luxembourg,1998,0.0,0
LUX,Luxembourg,1999,0.0,0
LUX,Luxembourg,2000,0.0,0
